FRUITS_VEGGIES,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,SLEEP_HOURS,DAILY_SHOUTING,SUFFICIENT_INCOME,TIME_FOR_PASSION,WEEKLY_MEDITATION,WORK_LIFE_BALANCE_SCORE,GENDER_NEW,AGE_GROUP
3,0,4,4,5,1,10,1,5,6,3,2,1,10,697.7,1,0
2,3,2,2,2,1,7,5,6,7,1,2,2,7,670.9,1,1
5,2,6,10,6,2,8,6,3,8,2,2,7,8,714.7,1,1
5,5,1,10,10,2,8,9,10,8,1,2,4,10,728.0,1,3
2,4,5,4,2,2,3,3,1,7,6,1,3,3,591.7,1,2
3,2,5,8,7,2,9,9,3,5,5,2,3,5,673.3,1,3
3,1,6,3,2,2,1,1,3,8,6,2,1,3,617.8,1,1
3,2,0,10,0,2,7,10,1,10,1,2,1,10,685.8,1,2
2,3,3,4,2,1,2,2,1,6,3,1,2,5,606.8,1,2
1,1,6,9,5,1,6,6,5,7,1,2,8,8,716.6,0,1
3,2,8,10,7,1,6,2,10,8,3,1,3,10,717.8,1,2
0,4,2,5,5,1,8,3,2,5,2,1,0,4,611.9,1,0
0,4,2,5,5,1,8,3,2,5,2,1,0,4,611.9,1,0
3,5,7,7,1,2,3,2,5,6,6,2,3,4,643.3,1,3
4,5,5,2,3,2,4,3,4,6,4,1,8,3,607.4,0,2
4,2,10,10,10,2,8,8,10,9,1,2,8,10,748.6,1,1
3,5,9,6,7,1,6,5,5,6,6,2,3,8,651.8,1,1
4,3,4,10,6,1,8,1,8,7,2,2,4,8,703.6,0,1
4,3,9,10,8,2,5,3,3,8,7,2,6,2,673.9,0,2
2,5,10,2,5,2,5,1,3,8,4,1,2,4,585.5,1,2
1,3,6,8,4,2,8,3,5,10,3,1,8,3,633.9,1,1
5,4,4,10,9,1,7,5,10,6,3,1,3,6,691.9,1,1
3,3,4,4,10,1,7,5,4,8,1,2,6,3,669.0,1,1
4,2,6,5,6,2,8,5,8,6,7,2,0,4,666.0,1,1
4,4,3,7,10,2,9,3,10,8,0,2,6,5,688.9,0,3
2,2,1,2,1,2,7,8,3,8,1,2,6,7,641.6,1,3
5,3,2,6,4,2,6,2,10,6,4,1,4,8,651.1,1,3
3,1,10,10,10,1,6,3,7,7,1,2,8,4,717.0,1,1
2,3,10,10,10,2,6,8,5,8,2,1,8,8,686.2,1,3
3,4,10,10,8,2,6,1,10,6,7,2,6,7,719.1,1,1
3,3,8,10,10,2,7,4,4,7,0,2,3,6,689.2,1,3
2,3,3,9,4,1,10,5,10,5,9,1,8,5,659.4,0,1
1,5,8,10,10,2,9,3,10,10,3,2,10,0,662.1,0,2
1,3,4,5,10,2,6,8,10,6,7,2,2,7,642.6,1,2
5,5,5,10,10,1,7,7,10,6,6,1,10,10,749.7,1,3
4,3,2,5,2,2,6,2,4,7,1,2,3,4,624.6,1,2
2,4,3,5,10,2,9,4,4,6,2,2,4,10,644.8,1,3
2,1,10,3,7,1,6,2,8,7,6,1,3,10,659.4,0,1
2,2,4,1,4,2,6,2,5,8,4,2,3,8,633.5,0,2
2,1,10,3,4,2,9,0,1,8,1,2,0,1,600.4,1,3
4,1,7,10,10,1,2,3,8,6,2,2,4,7,720.4,1,1
1,2,10,10,7,2,2,3,4,4,0,1,5,7,641.0,0,1
5,3,3,1,10,1,0,4,10,8,6,2,1,5,682.1,1,2
2,2,10,10,8,1,2,5,5,8,5,2,4,5,691.3,1,2
3,4,6,10,10,2,5,2,10,7,2,2,4,7,670.0,1,2
2,3,7,3,4,1,3,3,4,6,0,2,2,3,627.8,1,0
2,1,3,3,10,1,5,3,10,7,0,2,4,3,663.2,0,1
1,3,3,5,7,1,3,0,6,7,1,2,0,8,645.4,1,2
5,1,7,5,2,1,8,5,8,7,1,2,8,3,722.3,0,2
3,1,5,10,10,2,5,5,7,7,3,2,7,10,737.4,1,1
2,2,6,8,5,2,8,2,8,7,4,2,7,9,679.8,0,3
4,1,7,5,7,1,5,6,4,7,4,2,1,10,709.6,1,3
4,4,6,4,6,2,7,4,7,8,4,2,1,2,667.9,0,2
3,4,10,10,10,1,9,7,7,7,5,2,9,7,751.0,1,2
4,4,6,4,5,2,7,1,7,7,3,2,1,2,657.5,0,2
4,3,6,9,7,1,6,1,7,7,3,2,2,6,701.7,1,1
3,2,10,10,10,2,4,5,1,8,1,1,3,5,671.8,1,1
5,2,8,7,3,1,4,7,7,9,2,2,2,10,695.3,1,2
1,1,3,2,4,1,5,3,2,8,1,1,0,7,638.0,0,1
5,4,4,10,10,1,8,6,6,6,10,2,6,10,708.1,0,2
0,4,3,3,4,2,7,3,1,6,1,2,1,5,613.6,0,2
3,3,7,5,8,1,9,3,7,6,5,1,5,8,664.1,0,2
1,1,5,10,10,1,9,10,3,8,0,2,9,10,706.2,1,1
3,3,5,3,5,1,5,2,3,5,9,2,3,3,637.6,1,2
1,4,4,5,4,1,4,1,10,7,0,1,2,7,651.3,1,1
1,2,3,3,0,1,2,0,4,6,2,1,0,0,587.0,1,1
4,1,1,7,5,1,7,5,1,9,1,2,0,5,687.3,1,2
2,4,4,4,6,1,6,4,4,7,3,1,4,3,617.8,0,1
1,5,5,6,3,2,5,0,2,7,3,2,1,10,610.6,1,2
2,3,3,3,5,1,2,1,8,8,1,2,3,5,666.4,0,1
5,3,1,5,1,2,3,2,1,6,1,2,7,10,657.8,0,1
2,4,5,4,2,1,7,2,1,6,1,2,1,5,640.8,1,3
2,3,7,5,5,1,4,3,7,7,2,2,1,4,691.5,1,1
3,3,3,3,1,2,8,6,6,9,2,2,8,10,686.6,0,3
5,2,4,3,6,1,5,2,8,8,0,2,2,3,690.2,0,1
3,4,4,7,10,2,6,6,8,7,2,2,6,6,690.0,1,3
3,3,5,3,10,1,6,1,5,8,3,1,1,8,659.0,1,2
5,3,9,10,10,1,6,2,6,8,4,2,7,6,740.8,1,1
5,1,10,10,10,1,7,2,10,5,2,2,4,7,735.9,1,2
4,2,4,4,6,1,8,2,10,8,5,2,2,5,666.8,1,2
4,2,4,4,6,1,8,2,10,8,5,2,2,5,666.8,1,2
3,1,2,4,3,2,8,5,4,8,2,2,1,5,667.3,1,3
2,5,3,6,3,2,4,1,2,7,2,2,2,4,614.0,1,2
2,2,10,10,10,1,5,8,9,7,3,1,8,5,707.2,1,1
4,4,8,2,5,1,9,6,6,8,2,2,4,6,698.3,1,3
3,4,8,4,2,1,7,1,6,7,5,2,1,10,643.7,0,2
1,4,4,5,4,2,4,1,4,5,5,1,2,2,580.0,1,2
3,2,10,6,10,2,5,8,3,8,1,2,8,8,713.0,0,3
1,1,9,7,3,1,9,8,10,7,1,2,8,4,717.6,1,2
4,4,2,4,9,2,8,1,10,8,1,2,3,7,683.8,0,3
3,1,3,10,10,2,9,5,10,8,1,1,6,7,683.8,1,2
2,5,2,2,3,1,4,2,1,8,4,1,2,1,593.6,1,1
5,3,5,5,4,2,7,2,3,7,5,1,2,6,638.0,1,3
5,2,7,4,7,2,9,9,10,8,2,2,8,7,736.5,1,2
4,1,4,2,2,2,3,2,6,6,4,2,2,7,635.0,1,3
4,3,10,7,4,1,5,1,3,7,5,1,1,10,644.8,0,3
3,3,2,0,2,1,8,2,3,8,4,1,2,10,629.7,1,3
3,4,4,8,8,2,9,2,6,7,8,2,1,3,653.9,0,2
2,3,4,10,10,1,7,3,4,8,1,2,3,2,686.0,1,2
2,1,5,3,10,1,8,2,8,8,2,2,3,7,681.7,0,1
5,1,9,10,10,1,8,3,5,8,2,2,5,10,721.9,1,3
5,3,8,5,10,2,7,4,5,6,2,2,6,10,687.5,1,2
5,0,5,3,7,1,9,4,9,8,4,2,5,9,744.8,0,3
5,3,6,10,6,2,10,6,6,8,10,2,10,6,706.8,1,2
5,5,3,10,4,1,9,2,9,7,3,2,2,10,700.4,1,3
2,2,10,10,3,2,2,2,1,6,1,2,9,10,673.1,0,1
1,2,8,4,4,2,4,1,2,8,1,1,3,8,622.7,1,1
5,1,6,4,4,1,7,2,8,7,2,2,8,9,698.5,1,1
1,5,3,5,3,2,3,3,7,8,5,1,1,5,582.9,1,2
2,1,3,2,10,1,10,4,5,6,2,1,6,5,646.7,0,1
3,1,10,10,10,2,7,4,8,6,1,1,6,10,701.7,1,1
5,5,10,5,4,1,10,5,10,8,3,2,1,7,695.7,1,1
3,3,4,4,3,2,4,1,8,9,3,2,4,3,653.0,1,0
3,2,4,10,2,1,5,0,10,8,2,1,0,4,624.3,1,1
5,2,10,5,8,1,4,3,2,7,3,1,3,10,665.0,1,1
2,5,2,2,10,2,9,1,10,8,3,2,1,10,682.1,0,3
2,3,10,8,7,2,9,9,4,9,4,2,6,7,732.1,1,2
3,3,2,10,6,1,5,4,7,8,2,2,6,10,693.4,1,1
2,2,8,10,7,2,8,6,5,9,2,2,3,7,701.7,1,2
1,3,1,2,0,1,3,2,1,8,3,1,2,3,593.6,1,1
2,4,10,10,10,2,9,5,2,7,1,2,5,3,656.5,0,3
1,1,8,3,8,1,0,3,1,10,1,1,1,3,653.5,0,1
1,1,8,3,8,1,0,3,1,10,1,1,1,3,653.5,0,1
2,4,5,7,4,1,3,4,2,7,3,2,2,5,654.8,1,1
2,3,5,5,7,1,7,3,7,7,3,2,1,3,654.1,0,2
2,2,4,10,10,2,8,5,8,6,5,2,8,3,672.8,0,2
2,1,6,2,5,1,8,5,8,8,3,1,6,9,668.1,1,2
3,3,6,2,3,2,4,1,4,8,3,2,3,9,629.9,0,2
1,3,1,2,4,2,8,7,5,8,2,2,1,3,630.1,1,0
4,3,3,10,7,2,8,4,6,7,3,2,3,10,696.4,1,2
5,5,10,10,10,2,10,10,10,10,10,2,10,10,752.2,0,1
3,3,5,2,6,1,5,1,4,7,1,2,5,7,685.8,0,2
1,3,4,2,3,1,7,1,2,7,1,2,1,5,627.6,1,0
1,4,10,1,6,1,3,4,2,8,1,2,5,0,649.9,0,0
4,3,6,7,10,2,7,6,10,7,3,2,7,10,710.8,1,1
1,3,6,6,7,2,5,2,3,6,1,2,3,7,637.8,1,2
1,3,6,10,10,2,5,3,1,6,1,1,6,3,627.2,0,1
2,2,1,1,3,2,5,2,9,7,1,2,2,2,612.0,1,1
3,3,10,10,10,2,5,3,4,5,4,1,5,3,659.9,1,2
3,5,5,6,10,2,3,4,10,8,1,1,8,8,670.2,1,1
5,2,5,5,10,1,8,6,10,8,3,2,7,10,728.0,1,3
1,3,3,0,4,1,6,0,5,7,1,2,1,7,619.7,1,0
2,2,3,5,5,1,8,2,4,9,2,2,3,4,669.2,0,1
4,2,6,10,10,2,8,4,6,8,1,2,3,5,694.9,0,2
5,3,1,10,10,2,3,2,9,7,1,2,1,1,654.5,1,2
1,5,5,8,10,2,9,7,10,8,3,2,6,3,666.8,0,2
5,5,10,8,4,1,2,1,2,7,7,2,5,5,637.8,1,3
1,2,4,10,5,2,5,0,6,6,0,2,4,6,675.8,1,1
3,2,4,10,5,2,6,5,3,6,1,2,8,2,661.6,1,2
1,5,8,3,5,1,9,4,1,7,5,2,2,2,661.4,1,1
3,4,10,7,5,1,8,2,10,6,1,2,8,7,705.5,1,1
3,3,8,2,3,2,3,1,3,8,6,2,0,2,617.8,1,2
1,3,7,4,3,1,8,5,3,8,4,1,6,6,645.0,1,1
3,3,4,10,10,1,7,7,4,7,3,1,8,5,702.8,1,1
1,1,4,10,9,2,6,8,9,8,1,2,8,7,700.6,0,1
5,1,10,4,3,1,7,5,3,8,0,2,6,10,726.6,0,2
3,5,6,10,10,2,5,2,5,6,10,2,10,2,672.2,0,2
1,3,5,6,5,2,7,0,4,6,3,1,0,2,609.1,1,0
3,4,5,9,4,2,3,3,4,7,4,1,7,4,638.2,1,1
5,0,6,10,10,2,3,5,5,8,3,2,6,10,710.0,1,1
3,4,6,3,3,1,5,0,6,7,1,2,1,10,636.9,0,1
3,1,7,10,5,2,3,5,3,8,1,2,2,10,707.9,1,2
0,5,3,7,10,2,7,5,7,6,5,2,10,6,653.9,1,1
3,2,6,7,3,2,9,1,3,8,1,2,7,6,662.0,0,2
2,1,10,8,3,2,3,0,1,6,2,2,2,10,651.0,1,1
1,2,5,0,4,1,6,3,2,7,0,1,1,10,632.7,0,0
5,5,0,0,1,1,3,1,1,5,0,2,0,6,613.4,1,1
4,0,10,5,2,1,9,5,4,8,0,2,10,5,699.6,1,1
4,4,5,8,6,2,8,4,5,7,4,2,6,3,635.0,1,1
3,4,10,9,8,2,7,3,8,6,3,1,1,10,637.1,1,2
2,1,10,3,4,1,2,2,8,7,4,2,2,10,671.3,1,2
2,3,7,5,4,1,8,2,4,7,2,2,0,8,672.2,0,2
1,3,4,3,10,1,2,0,8,7,2,1,1,7,656.0,1,0
3,2,10,10,10,2,8,8,8,8,1,1,7,6,710.6,1,3
2,3,3,4,5,1,8,1,4,8,0,2,4,7,684.3,1,1
1,2,4,5,3,2,2,1,2,8,3,1,1,1,590.4,0,1
3,2,7,4,2,1,5,2,5,10,4,1,2,7,642.4,1,1
1,0,10,6,1,2,0,1,2,10,0,1,1,3,628.2,1,1
1,4,5,10,10,1,5,4,5,6,5,2,1,10,694.3,1,2
3,3,6,3,7,1,4,2,10,6,5,2,1,4,652.8,1,2
3,4,10,10,5,1,9,6,8,7,1,2,2,6,693.4,1,2
2,3,7,8,8,2,7,4,5,7,5,2,5,6,667.3,0,0
1,4,10,7,8,2,8,4,1,8,2,2,3,9,641.2,1,0
1,1,5,1,4,1,2,8,1,8,2,2,0,10,634.4,1,0
5,3,9,6,5,2,7,2,2,7,2,2,1,10,671.8,1,3
1,5,0,2,2,2,1,0,1,7,7,1,2,0,518.6,1,1
5,1,2,5,3,1,10,9,10,9,1,2,10,7,736.7,1,3
3,1,10,7,6,1,6,6,3,10,4,1,7,9,677.7,1,0
2,2,10,7,7,2,8,6,4,7,0,2,5,9,711.3,0,1
2,2,5,3,8,1,3,3,6,6,2,1,8,5,646.9,1,2
1,4,8,6,8,2,5,6,4,8,4,2,3,5,655.4,1,0
3,4,4,10,10,1,5,4,3,8,1,1,4,7,704.5,1,1
5,1,10,1,10,2,9,4,5,7,0,2,1,10,703.0,0,3
2,2,7,4,4,1,10,1,10,8,2,2,2,4,685.5,0,3
5,1,7,2,6,1,9,4,9,8,3,2,1,8,709.1,1,1
2,1,7,4,4,1,6,4,6,8,1,2,3,8,671.1,1,3
5,1,6,4,6,1,6,2,8,7,2,2,1,7,710.4,1,1
5,3,4,2,5,2,2,1,3,5,1,2,1,1,624.0,1,2
3,3,5,7,10,1,3,1,8,8,6,2,3,9,656.2,0,1
2,2,9,10,5,2,8,3,7,7,2,2,2,7,691.5,1,3
2,3,5,10,10,1,8,9,10,7,1,2,3,3,710.8,1,1
3,3,8,1,7,1,6,1,10,6,7,2,0,7,647.7,0,3
5,4,5,2,2,1,7,2,5,7,2,2,2,7,652.0,1,1
1,3,10,7,3,1,8,5,2,8,10,1,1,6,666.9,1,1
2,3,6,2,5,1,8,1,4,5,8,1,1,5,612.3,1,2
4,2,6,10,6,2,10,6,10,7,7,2,3,7,717.6,1,2
2,3,5,3,3,1,9,4,9,6,5,2,3,4,656.0,1,3
5,3,4,10,10,1,10,10,10,8,0,2,6,4,734.8,1,2
3,1,4,10,10,1,5,2,10,7,1,2,6,8,695.5,0,2
4,1,9,10,10,2,8,8,10,7,2,2,10,10,746.5,0,1
5,5,10,10,10,2,5,10,8,8,10,1,9,10,686.8,1,1
3,2,8,10,10,1,9,4,10,7,2,2,2,7,749.9,0,3
3,3,10,8,5,1,5,7,6,7,2,1,4,7,682.8,0,3
1,3,3,10,10,1,9,7,10,6,2,2,5,4,727.6,0,1
3,2,3,10,3,1,2,2,1,8,2,2,4,3,659.9,1,2
5,5,1,2,3,1,8,2,9,7,2,1,2,5,623.9,1,1
3,2,6,6,6,1,5,10,6,6,4,2,4,3,663.9,1,1
5,1,10,8,10,1,4,3,10,7,2,2,4,10,741.4,1,1
2,3,10,10,8,1,7,2,2,8,2,2,3,7,692.4,1,2
1,5,2,2,3,1,4,2,3,6,8,1,0,6,583.4,1,1
2,3,3,4,3,2,8,1,8,6,2,1,1,7,638.8,1,2
1,2,5,4,6,2,4,5,3,5,2,1,10,2,630.8,1,1
2,3,3,2,3,1,7,2,2,7,3,2,2,4,627.6,0,2
1,5,5,0,10,2,4,10,3,9,3,2,8,5,638.4,1,2
5,3,5,5,10,1,8,5,10,8,3,2,7,7,704.2,0,1
2,1,5,8,5,1,9,2,5,7,0,2,3,10,709.8,0,1
4,3,10,6,10,1,4,1,3,8,10,2,1,5,660.3,1,2
2,4,6,5,8,2,5,4,5,7,5,2,5,4,648.6,1,2
2,2,4,2,4,1,8,3,4,8,1,1,2,4,650.3,1,3
2,4,1,3,2,2,2,0,2,5,0,2,0,2,569.4,1,1
0,1,10,5,10,2,10,0,5,8,4,2,5,3,667.5,1,1
5,4,2,1,10,1,7,1,8,6,10,2,1,2,645.6,0,1
4,4,4,4,10,2,8,2,10,5,2,2,8,10,693.4,1,3
5,0,3,4,6,1,1,5,10,6,3,2,5,3,715.7,0,0
5,4,5,4,5,1,8,2,7,8,5,2,2,9,701.9,1,1
3,3,1,5,3,1,9,3,5,9,0,1,2,10,662.6,1,1
1,3,7,2,7,1,5,4,4,9,0,1,2,7,636.9,0,1
1,1,10,6,5,2,8,4,3,8,1,2,2,10,702.8,1,3
4,3,2,1,5,2,6,1,7,6,1,1,1,10,619.9,1,2
4,3,3,6,8,2,8,8,4,5,2,2,10,7,693.9,0,2
3,3,2,1,1,1,6,2,3,5,1,1,3,2,593.4,1,1
5,2,2,5,4,1,8,3,8,7,2,2,2,6,667.9,1,3
4,3,9,10,7,1,7,4,9,8,4,2,3,6,693.8,1,1
2,3,7,10,7,1,5,3,4,7,2,2,7,5,692.6,1,1
2,1,9,8,10,1,8,7,10,6,1,2,8,8,746.3,0,2
1,4,7,6,8,1,8,5,6,6,4,2,2,5,670.7,1,2
1,1,3,4,3,2,7,3,5,8,1,2,3,8,647.1,0,1
3,2,1,2,1,1,5,3,8,8,1,2,3,10,649.4,0,2
2,4,5,5,9,2,9,8,4,7,7,2,7,5,665.4,1,1
1,2,0,4,10,2,3,7,6,8,2,1,7,10,647.3,1,0
5,4,2,10,10,1,9,1,10,7,10,2,1,10,661.5,1,2
3,2,5,2,4,1,7,1,10,7,5,1,1,6,636.0,0,0
0,4,3,5,1,2,5,0,1,7,5,2,3,10,641.0,0,0
2,2,4,4,7,1,4,1,9,6,1,2,0,3,647.5,1,2
5,3,5,8,3,1,10,6,6,5,2,2,7,3,699.4,1,1
3,3,2,2,6,2,2,1,1,7,2,1,1,10,610.4,1,1
3,4,5,8,8,1,8,4,5,7,2,2,3,5,672.4,1,1
3,1,2,2,3,1,5,3,7,7,0,2,2,10,681.3,0,2
3,3,5,3,10,1,8,2,7,8,1,2,1,9,696.8,0,3
5,2,10,10,6,1,5,3,6,7,0,2,7,10,755.9,1,3
2,3,5,5,8,2,6,1,8,7,4,2,2,7,662.8,0,2
4,3,10,8,10,1,10,3,10,9,10,1,5,4,699.3,1,2
4,3,5,10,3,1,5,1,7,8,1,2,1,9,676.4,1,2
1,1,10,4,8,1,10,8,6,7,0,2,6,10,720.2,1,1
2,1,10,10,5,1,8,4,2,6,1,2,2,10,688.6,0,3
3,4,4,9,10,2,10,5,2,7,4,2,4,6,663.3,1,2
5,5,10,10,10,2,10,10,10,6,10,2,2,1,693.6,1,1
2,2,4,3,0,2,4,6,1,10,3,1,4,10,628.0,1,3
4,3,4,3,10,1,7,9,1,6,5,2,8,4,696.9,1,2
1,1,5,2,3,2,6,3,3,8,3,1,1,1,597.4,0,0
0,4,5,6,5,1,5,1,3,6,3,2,0,1,605.5,0,2
3,4,6,8,8,1,2,1,3,8,4,1,3,4,633.1,1,0
4,2,10,5,5,1,5,2,6,6,4,1,2,3,667.3,1,2
4,1,8,7,10,1,4,2,10,8,5,2,6,6,702.5,1,1
4,1,6,4,2,1,7,7,6,5,3,2,3,10,707.9,1,3
3,3,0,10,0,1,9,5,5,8,0,2,3,10,677.7,1,2
3,4,10,6,6,2,10,1,5,7,4,2,1,5,643.5,1,2
4,2,10,6,10,2,6,1,4,5,0,2,10,10,722.8,0,3
4,1,5,2,7,1,5,0,6,7,1,2,0,10,689.6,0,1
2,1,4,2,2,2,1,3,8,6,1,2,2,5,618.4,1,1
2,3,6,3,4,1,9,7,9,8,2,2,1,9,685.3,0,3
4,1,5,2,5,1,8,5,10,8,5,1,1,8,665.1,1,2
2,3,8,10,10,1,7,3,5,8,2,2,6,7,691.3,1,1
5,4,3,4,10,1,4,1,7,7,4,1,5,2,635.4,0,1
2,2,10,4,6,1,8,4,5,9,4,1,8,7,713.6,0,1
2,4,4,4,10,1,3,2,7,7,0,2,2,1,638.8,0,0
3,3,1,1,3,1,3,0,4,8,2,1,3,8,621.4,0,2
1,3,6,2,3,1,2,4,6,6,3,1,2,3,616.3,0,1
5,2,8,10,10,2,7,4,4,8,3,2,8,4,703.0,0,3
3,1,7,10,10,1,10,5,7,9,3,2,2,10,732.7,1,1
2,3,4,2,3,1,4,2,1,8,1,2,1,1,610.6,0,2
3,2,6,3,3,2,5,2,2,8,3,2,8,8,666.9,1,1
2,4,2,3,3,2,2,3,1,7,1,2,1,2,591.7,0,3
2,4,3,3,5,1,3,2,6,4,3,1,3,9,626.1,0,1
3,3,4,10,5,1,8,3,7,8,0,2,5,10,700.2,1,2
2,5,3,10,5,1,7,2,6,6,3,2,6,10,711.5,1,1
1,5,10,10,5,1,3,3,5,5,5,1,3,10,673.7,1,2
3,4,4,5,8,1,6,2,10,6,1,1,0,1,649.4,1,0
2,4,10,3,2,2,5,2,1,8,1,1,10,10,644.6,1,1
2,2,5,6,4,1,5,1,6,6,1,2,10,3,662.2,1,1
3,2,5,2,5,1,8,5,10,6,2,1,1,5,640.9,0,2
1,2,5,4,4,1,5,2,1,9,0,2,1,10,656.7,1,1
3,2,10,10,10,1,8,10,6,7,1,2,10,10,766.1,0,2
5,3,10,2,7,1,9,3,5,9,1,2,1,2,681.3,1,1
4,4,6,4,5,1,5,2,5,7,0,2,1,3,653.7,1,1
3,2,7,5,8,2,8,0,7,6,3,2,6,7,686.2,1,1
2,4,5,5,1,2,9,4,1,9,0,2,0,3,612.5,1,3
5,5,2,10,10,2,9,7,10,7,10,2,10,7,698.9,1,2
1,5,2,10,5,2,5,1,1,8,8,1,1,2,568.1,1,1
5,2,10,10,4,2,10,4,1,8,3,2,5,10,710.9,1,3
5,2,8,10,10,2,5,5,8,7,1,2,6,10,741.0,1,2
2,3,1,5,8,2,2,2,8,5,5,2,1,6,623.3,1,1
5,3,10,10,10,2,4,6,6,7,10,2,1,8,686.2,1,1
3,5,6,10,5,2,8,3,4,6,10,2,1,7,663.5,1,3
5,4,7,0,5,1,7,3,10,6,10,2,2,5,647.7,0,1
5,5,5,10,10,1,5,1,3,10,10,2,0,10,650.5,0,0
4,1,5,10,6,1,7,4,5,7,1,2,6,10,731.9,1,1
3,1,6,6,10,1,10,6,10,8,1,2,10,6,736.5,1,2
3,2,4,1,6,1,3,3,4,7,1,1,1,5,639.9,1,1
5,3,6,5,10,1,8,4,5,9,5,2,4,4,700.0,1,2
4,4,2,10,10,2,6,3,2,8,3,2,10,10,677.1,1,2
5,5,5,3,5,1,8,3,10,7,1,2,2,5,671.7,1,0
1,3,2,10,10,2,2,1,6,5,4,2,3,10,645.0,0,2
1,5,5,8,10,2,3,3,1,8,10,2,3,5,615.7,1,1
2,1,4,8,4,1,8,6,10,4,1,2,6,3,700.0,0,3
3,4,2,4,5,2,2,0,3,6,3,2,1,10,617.4,0,2
3,3,5,5,4,1,6,0,10,6,1,2,0,10,678.3,0,2
2,3,7,4,10,2,7,5,6,8,3,2,8,7,681.3,1,3
5,4,8,6,5,1,6,4,10,6,5,2,3,10,708.9,1,3
4,1,7,6,5,1,6,2,9,8,1,2,3,7,705.7,1,1
2,1,4,8,4,1,8,6,10,4,1,2,6,3,700.0,0,3
1,0,3,2,2,1,0,1,1,10,1,1,0,1,592.3,1,1
5,3,7,4,4,1,2,1,10,7,1,2,2,3,675.1,0,1
1,4,4,5,4,2,2,2,5,7,5,2,1,4,611.2,0,2
2,2,4,2,4,1,4,0,2,5,0,2,1,3,617.0,0,2
2,3,7,8,10,2,3,4,5,7,3,2,4,6,675.8,1,1
3,3,4,3,4,1,10,7,4,6,8,2,2,10,704.3,0,3
5,4,10,3,10,1,8,3,7,8,2,2,4,5,710.4,1,1
4,3,6,5,3,1,5,3,2,7,1,2,3,10,712.6,1,0
3,2,5,10,4,1,5,3,7,8,3,2,2,2,667.9,1,3
4,4,8,10,7,2,8,3,7,8,2,2,2,2,684.9,1,2
0,0,10,3,2,1,5,3,1,8,2,2,6,2,685.4,1,0
5,1,10,2,8,2,10,10,5,7,1,2,10,10,745.5,0,3
4,3,3,3,2,2,2,1,1,5,2,1,1,4,589.6,1,3
3,4,5,2,3,2,2,3,2,9,1,2,3,6,605.9,1,1
5,3,10,2,2,1,7,0,8,7,1,2,1,1,684.9,0,1
3,2,4,7,10,2,9,7,4,8,3,2,5,6,711.5,1,2
2,4,5,3,8,1,8,2,4,6,1,2,2,8,653.3,0,3
5,3,6,10,8,1,9,5,8,7,2,2,6,10,729.1,1,2
5,4,5,5,10,2,6,5,6,6,3,2,3,2,652.0,0,2
5,3,6,8,5,1,6,6,10,6,2,2,3,8,712.3,1,3
2,2,8,3,6,1,7,2,10,6,5,2,1,1,661.3,1,1
4,4,9,7,6,2,5,6,2,5,8,2,6,4,651.0,1,2
5,1,10,10,10,1,9,7,10,7,0,2,10,10,804.3,0,3
5,4,5,4,7,1,8,2,4,6,0,2,2,10,666.9,0,3
3,5,4,1,10,1,2,1,3,6,2,2,1,1,608.9,0,2
5,0,10,10,10,1,10,10,10,7,0,2,10,10,814.5,0,3
5,2,8,3,3,1,3,6,6,6,1,2,1,2,679.2,1,1
5,0,7,9,7,1,6,6,8,7,3,2,5,10,759.7,1,3
5,2,5,5,10,1,8,3,3,7,5,1,3,7,689.0,0,2
2,5,2,6,10,1,2,1,9,6,3,2,1,2,623.7,1,0
2,3,7,5,10,2,4,3,10,8,4,2,3,3,648.1,1,0
2,5,2,6,10,1,2,1,9,6,3,2,1,2,623.7,1,0
3,3,7,4,10,1,7,1,8,7,10,2,3,10,666.2,1,0
3,3,2,6,10,1,6,5,7,9,10,2,1,7,666.4,1,0
2,4,4,2,10,1,9,2,8,8,4,2,2,2,652.8,1,0
3,2,3,3,4,1,0,1,8,7,9,2,2,3,620.3,1,0
1,4,7,1,4,1,4,3,7,5,0,2,1,2,607.8,1,0
1,5,9,7,10,1,5,2,2,6,7,2,1,1,663.1,1,0
2,4,5,2,10,2,8,1,5,7,2,1,0,3,597.6,1,0
3,3,4,2,8,2,5,1,2,8,3,2,2,5,624.4,1,0
3,2,8,7,10,1,8,1,5,7,2,2,0,3,652.0,1,0
5,3,7,6,10,1,1,7,9,6,6,2,3,5,691.7,1,0
5,3,10,6,10,2,9,8,10,8,6,2,7,8,741.6,1,0
3,3,3,4,10,2,8,7,7,7,7,2,1,4,638.8,1,0
2,3,7,5,10,2,4,3,10,8,4,2,3,3,648.1,1,0
5,3,7,6,10,1,1,7,9,6,6,2,3,5,691.7,1,0
3,3,7,4,10,1,7,1,8,7,10,2,3,10,666.2,1,0
2,5,5,5,5,2,5,2,3,6,2,2,5,6,653.1,1,1
1,4,4,6,5,2,7,2,6,6,7,2,0,4,595.9,1,2
4,2,5,8,7,1,7,6,6,4,3,2,7,7,695.8,1,2
2,4,5,2,10,2,8,1,5,7,2,1,0,3,597.6,1,0
0,3,7,6,5,2,6,6,1,7,2,2,3,2,625.7,1,1
