FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,WORK_LIFE_BALANCE_SCORE,GENDER_Male
1,3,3,4,2,3,4,1,1,7,1,2,6,7,6,1,2,2,1,5,0,627.6,False
1,4,1,10,1,6,1,0,1,3,4,2,7,8,0,1,2,10,5,0,0,649.9,True
4,3,10,6,7,10,5,4,2,7,6,10,7,7,10,3,2,7,7,10,1,710.8,False
1,3,1,6,6,7,3,3,2,5,2,3,2,6,2,1,2,4,3,7,2,637.8,False
1,3,2,6,10,10,3,5,2,5,3,1,4,6,10,1,1,4,6,3,1,627.2,True
2,2,2,1,1,3,1,2,2,5,2,9,1,7,3,1,2,2,2,2,1,612.0,False
3,3,7,10,10,10,3,3,2,5,3,4,4,5,0,4,1,6,5,3,2,659.9,False
3,5,2,5,6,10,5,5,2,3,4,10,3,8,0,1,1,5,8,8,1,670.2,False
5,2,5,5,5,10,8,3,1,8,6,10,5,8,5,3,2,5,7,10,3,728.0,False
1,3,1,3,0,4,1,0,1,6,0,5,0,7,0,1,2,3,1,7,0,619.7,False
2,2,10,3,5,5,5,2,1,8,2,4,2,9,3,2,2,3,3,4,1,669.2,True
4,2,5,6,10,10,4,5,2,8,4,6,1,8,4,1,2,8,3,5,2,694.9,True
5,3,3,1,10,10,0,5,2,3,2,9,1,7,3,1,2,5,1,1,2,654.5,False
1,5,2,5,8,10,4,2,2,9,7,10,6,8,4,3,2,3,6,3,2,666.8,True
5,5,4,10,8,4,1,4,1,2,1,2,1,7,10,7,2,3,5,5,3,637.8,False
1,2,10,4,10,5,2,5,2,5,0,6,5,6,5,0,2,10,4,6,1,675.8,False
3,2,4,4,10,5,2,5,2,6,5,3,2,6,10,1,2,10,8,2,2,661.6,False
1,5,10,8,3,5,3,5,1,9,4,1,5,7,5,5,2,7,2,2,1,661.4,False
3,4,3,10,7,5,5,2,1,8,2,10,3,6,0,1,2,8,8,7,1,705.5,False
3,3,10,8,2,3,0,2,2,3,1,3,0,8,0,6,2,4,0,2,2,617.8,False
1,3,3,7,4,3,5,2,1,8,5,3,2,8,0,4,1,2,6,6,1,645.0,False
3,3,5,4,10,10,6,4,1,7,7,4,6,7,0,3,1,8,8,5,1,702.8,False
1,1,8,4,10,9,7,1,2,6,8,9,10,8,8,1,2,3,8,7,1,700.6,True
5,1,10,10,4,3,4,5,1,7,5,3,1,8,0,0,2,7,6,10,2,726.6,True
3,5,2,6,10,10,10,5,2,5,2,5,10,6,10,10,2,10,10,2,2,672.2,True
1,3,10,5,6,5,3,2,2,7,0,4,2,6,5,3,1,5,0,2,0,609.1,False
3,4,2,5,9,4,7,2,2,3,3,4,5,7,0,4,1,6,7,4,1,638.2,False
5,0,10,6,10,10,10,1,2,3,5,5,0,8,0,3,2,4,6,10,1,710.0,False
3,4,4,6,3,3,0,0,1,5,0,6,1,7,0,1,2,0,1,10,1,636.9,True
3,1,10,7,10,5,8,4,2,3,5,3,10,8,7,1,2,10,2,10,2,707.9,False
0,5,1,3,7,10,1,3,2,7,5,7,3,6,0,5,2,6,10,6,1,653.9,False
3,2,2,6,7,3,4,2,2,9,1,3,2,8,0,1,2,5,7,6,2,662.0,True
2,1,5,10,8,3,0,2,2,3,0,1,10,6,10,2,2,10,2,10,1,651.0,False
1,2,0,5,0,4,3,0,1,6,3,2,10,7,0,0,1,2,1,10,0,632.7,True
5,5,2,0,0,1,1,1,1,3,1,1,2,5,0,0,2,6,0,6,1,613.4,False
4,0,2,10,5,2,7,5,1,9,5,4,1,8,8,0,2,2,10,5,1,699.6,False
4,4,1,5,8,6,1,1,2,8,4,5,3,7,7,4,2,4,6,3,1,635.0,False
3,4,1,10,9,8,5,1,2,7,3,8,0,6,5,3,1,3,1,10,2,637.1,False
2,1,3,10,3,4,5,1,1,2,2,8,3,7,0,4,2,4,2,10,2,671.3,False
2,3,9,7,5,4,4,2,1,8,2,4,3,7,0,2,2,3,0,8,2,672.2,True
1,3,4,4,3,10,3,2,1,2,0,8,10,7,0,2,1,7,1,7,0,656.0,False
3,2,3,10,10,10,7,4,2,8,8,8,10,8,3,1,1,5,7,6,3,710.6,False
2,3,8,3,4,5,3,5,1,8,1,4,3,8,0,0,2,5,4,7,1,684.3,False
1,2,1,4,5,3,1,3,2,2,1,2,1,8,0,3,1,5,1,1,1,590.4,True
3,2,1,7,4,2,2,4,1,5,2,5,1,10,0,4,1,2,2,7,1,642.4,False
1,0,2,10,6,1,2,3,2,0,1,2,5,10,0,0,1,7,1,3,1,628.2,False
1,4,10,5,10,10,10,5,1,5,4,5,2,6,10,5,2,10,1,10,2,694.3,False
3,3,5,6,3,7,3,0,1,4,2,10,0,6,0,5,2,6,1,4,2,652.8,False
3,4,7,10,10,5,3,4,1,9,6,8,5,7,10,1,2,3,2,6,2,693.4,False
2,3,6,7,8,8,5,2,2,7,4,5,5,7,5,5,2,6,5,6,0,667.3,True
1,4,2,10,7,8,2,2,2,8,4,1,0,8,5,2,2,3,3,9,0,641.2,False
1,1,0,5,1,4,2,1,1,2,8,1,3,8,7,2,2,5,0,10,0,634.4,False
5,3,10,9,6,5,4,5,2,7,2,2,5,7,10,2,2,4,1,10,3,671.8,False
1,5,0,0,2,2,0,1,2,1,0,1,0,7,10,7,1,2,2,0,1,518.6,False
5,1,0,2,5,3,7,3,1,10,9,10,10,9,0,1,2,6,10,7,3,736.7,False
3,1,2,10,7,6,5,2,1,6,6,3,4,10,6,4,1,4,7,9,0,677.7,False
2,2,4,10,7,7,7,4,2,8,6,4,5,7,0,0,2,10,5,9,1,711.3,True
2,2,2,5,3,8,4,2,1,3,3,6,5,6,5,2,1,4,8,5,2,646.9,False
1,4,2,8,6,8,6,3,2,5,6,4,4,8,1,4,2,4,3,5,0,655.4,False
3,4,10,4,10,10,6,5,1,5,4,3,5,8,0,1,1,10,4,7,1,704.5,False
5,1,4,10,1,10,5,5,2,9,4,5,1,7,3,0,2,10,1,10,3,703.0,True
2,2,4,7,4,4,4,5,1,10,1,10,10,8,10,2,2,5,2,4,3,685.5,True
5,1,10,7,2,6,2,2,1,9,4,9,8,8,0,3,2,2,1,8,1,709.1,False
2,1,6,7,4,4,2,2,1,6,4,6,1,8,4,1,2,3,3,8,3,671.1,False
5,1,10,6,4,6,4,5,1,6,2,8,3,7,2,2,2,8,1,7,1,710.4,False
5,3,3,4,2,5,7,1,2,2,1,3,2,5,0,1,2,5,1,1,2,624.0,False
3,3,0,5,7,10,3,1,1,3,1,8,0,8,0,6,2,1,3,9,1,656.2,True
2,2,6,9,10,5,10,2,2,8,3,7,8,7,7,2,2,8,2,7,3,691.5,False
2,3,6,5,10,10,5,4,1,8,9,10,5,7,10,1,2,10,3,3,1,710.8,False
3,3,2,8,1,7,2,0,1,6,1,10,2,6,0,7,2,4,0,7,3,647.7,True
5,4,2,5,2,2,0,3,1,7,2,5,2,7,3,2,2,6,2,7,1,652.0,False
1,3,6,10,7,3,7,3,1,8,5,2,10,8,4,10,1,10,1,6,1,666.9,False
2,3,2,6,2,5,4,1,1,8,1,4,2,5,0,8,1,2,1,5,2,612.3,False
4,2,6,6,10,6,8,5,2,10,6,10,10,7,0,7,2,4,3,7,2,717.6,False
2,3,4,5,3,3,4,1,1,9,4,9,2,6,0,5,2,3,3,4,3,656.0,False
5,3,1,4,10,10,5,5,1,10,10,10,5,8,3,0,2,6,6,4,2,734.8,False
3,1,0,4,10,10,3,4,1,5,2,10,0,7,0,1,2,1,6,8,2,695.5,True
4,1,10,9,10,10,10,0,2,8,8,10,5,7,0,2,2,6,10,10,1,746.5,True
5,5,2,10,10,10,8,5,2,5,10,8,5,8,9,10,1,6,9,10,1,686.8,False
3,2,10,8,10,10,10,4,1,9,4,10,4,7,0,2,2,10,2,7,3,749.9,True
3,3,1,10,8,5,4,3,1,5,7,6,5,7,0,2,1,7,4,7,3,682.8,True
1,3,10,3,10,10,10,2,1,9,7,10,7,6,0,2,2,7,5,4,1,727.6,True
3,2,5,3,10,3,3,3,1,2,2,1,2,8,4,2,2,9,4,3,2,659.9,False
5,5,3,1,2,3,1,1,1,8,2,9,0,7,0,2,1,2,2,5,1,623.9,False
3,2,6,6,6,6,2,2,1,5,10,6,3,6,10,4,2,4,4,3,1,663.9,False
5,1,10,10,8,10,6,5,1,4,3,10,2,7,0,2,2,4,4,10,1,741.4,False
2,3,5,10,10,8,3,3,1,7,2,2,3,8,0,2,2,6,3,7,2,692.4,False
1,5,2,2,2,3,1,1,1,4,2,3,3,6,0,8,1,2,0,6,1,583.4,False
2,3,6,3,4,3,3,5,2,8,1,8,3,6,0,2,1,5,1,7,2,638.8,False
1,2,0,5,4,6,7,3,2,4,5,3,3,5,1,2,1,5,10,2,1,630.8,False
2,3,3,3,2,3,2,1,1,7,2,2,2,7,0,3,2,2,2,4,2,627.6,True
1,5,1,5,0,10,10,0,2,4,10,3,2,9,4,3,2,2,8,5,2,638.4,False
5,3,3,5,5,10,3,2,1,8,5,10,2,8,0,3,2,4,7,7,1,704.2,True
2,1,7,5,8,5,2,3,1,9,2,5,6,7,1,0,2,10,3,10,1,709.8,True
4,3,10,10,6,10,2,5,1,4,1,3,2,8,10,10,2,3,1,5,2,660.3,False
2,4,4,6,5,8,3,2,2,5,4,5,4,7,0,5,2,5,5,4,2,648.6,False
2,2,4,4,2,4,4,5,1,8,3,4,10,8,10,1,1,5,2,4,3,650.3,False
2,4,2,1,3,2,1,1,2,2,0,2,0,5,5,0,2,1,0,2,1,569.4,False
0,1,2,10,5,10,2,1,2,10,0,5,10,8,0,4,2,5,5,3,1,667.5,False
5,4,4,2,1,10,2,5,1,7,1,8,5,6,10,10,2,7,1,2,1,645.6,True
4,4,3,4,4,10,3,5,2,8,2,10,5,5,2,2,2,8,8,10,3,693.4,False
5,0,10,3,4,6,10,2,1,1,5,10,10,6,0,3,2,5,5,3,0,715.7,True
5,4,9,5,4,5,8,1,1,8,2,7,6,8,0,5,2,9,2,9,1,701.9,False
3,3,10,1,5,3,5,0,1,9,3,5,2,9,0,0,1,4,2,10,1,662.6,False
1,3,1,7,2,7,0,4,1,5,4,4,3,9,2,0,1,0,2,7,1,636.9,True
1,1,0,10,6,5,7,5,2,8,4,3,10,8,0,1,2,10,2,10,3,702.8,False
4,3,10,2,1,5,2,0,2,6,1,7,1,6,5,1,1,5,1,10,2,619.9,False
4,3,3,3,6,8,10,5,2,8,8,4,5,5,10,2,2,10,10,7,2,693.9,True
3,3,8,2,1,1,0,0,1,6,2,3,1,5,8,1,1,3,3,2,1,593.4,False
5,2,1,2,5,4,4,2,1,8,3,8,3,7,8,2,2,8,2,6,3,667.9,False
4,3,7,9,10,7,4,1,1,7,4,9,4,8,6,4,2,4,3,6,1,693.8,False
2,3,4,7,10,7,4,2,1,5,3,4,7,7,0,2,2,6,7,5,1,692.6,False
2,1,7,9,8,10,7,4,1,8,7,10,9,6,9,1,2,10,8,8,2,746.3,True
1,4,2,7,6,8,4,3,1,8,5,6,8,6,6,4,2,6,2,5,2,670.7,False
1,1,2,3,4,3,3,1,2,7,3,5,5,8,3,1,2,7,3,8,1,647.1,True
3,2,4,1,2,1,2,1,1,5,3,8,0,8,2,1,2,2,3,10,2,649.4,True
2,4,3,5,5,9,6,3,2,9,8,4,6,7,4,7,2,5,7,5,1,665.4,False
1,2,4,0,4,10,5,1,2,3,7,6,4,8,0,2,1,3,7,10,0,647.3,False
5,4,5,2,10,10,0,1,1,9,1,10,2,7,10,10,2,6,1,10,2,661.5,False
3,2,3,5,2,4,3,1,1,7,1,10,3,7,2,5,1,3,1,6,0,636.0,True
0,4,3,3,5,1,8,5,2,5,0,1,10,7,7,5,2,10,3,10,0,641.0,True
2,2,0,4,4,7,1,5,1,4,1,9,5,6,5,1,2,1,0,3,2,647.5,False
5,3,5,5,8,3,10,5,1,10,6,6,5,5,8,2,2,3,7,3,1,699.4,False
3,3,3,2,2,6,0,2,2,2,1,1,5,7,0,2,1,6,1,10,1,610.4,False
3,4,3,5,8,8,3,5,1,8,4,5,3,7,8,2,2,4,3,5,1,672.4,False
3,1,1,2,2,3,2,2,1,5,3,7,10,7,1,0,2,8,2,10,2,681.3,True
3,3,5,5,3,10,2,5,1,8,2,7,5,8,0,1,2,4,1,9,3,696.8,True
5,2,10,10,10,6,9,5,1,5,3,6,10,7,0,0,2,4,7,10,3,755.9,False
2,3,6,5,5,8,2,2,2,6,1,8,10,7,3,4,2,6,2,7,2,662.8,True
4,3,5,10,8,10,2,5,1,10,3,10,5,9,0,10,1,6,5,4,2,699.3,False
4,3,1,5,10,3,2,1,1,5,1,7,4,8,0,1,2,7,1,9,2,676.4,False
1,1,9,10,4,8,2,3,1,10,8,6,2,7,2,0,2,6,6,10,1,720.2,False
2,1,4,10,10,5,2,0,1,8,4,2,5,6,0,1,2,5,2,10,3,688.6,True
3,4,4,4,9,10,5,2,2,10,5,2,5,7,6,4,2,6,4,6,2,663.3,False
5,5,7,10,10,10,10,1,2,10,10,10,3,6,5,10,2,10,2,1,1,693.6,False
2,2,2,4,3,0,6,3,2,4,6,1,1,10,0,3,1,4,4,10,3,628.0,False
4,3,1,4,3,10,8,3,1,7,9,1,8,6,2,5,2,9,8,4,2,696.9,False
1,1,1,5,2,3,0,1,2,6,3,3,0,8,2,3,1,10,1,1,0,597.4,True
0,4,4,5,6,5,0,0,1,5,1,3,0,6,0,3,2,0,0,1,2,605.5,True
3,4,1,6,8,8,7,2,1,2,1,3,1,8,5,4,1,6,3,4,0,633.1,False
4,2,10,10,5,5,0,5,1,5,2,6,2,6,0,4,1,5,2,3,2,667.3,False
4,1,2,8,7,10,4,3,1,4,2,10,1,8,0,5,2,6,6,6,1,702.5,False
4,1,10,6,4,2,1,5,1,7,7,6,3,5,0,3,2,8,3,10,3,707.9,False
3,3,5,0,10,0,3,1,1,9,5,5,0,8,0,0,2,7,3,10,2,677.7,False
3,4,6,10,6,6,2,3,2,10,1,5,0,7,10,4,2,8,1,5,2,643.5,False
4,2,4,10,6,10,4,5,2,6,1,4,10,5,0,0,2,10,10,10,3,722.8,True
4,1,6,5,2,7,2,4,1,5,0,6,1,7,0,1,2,10,0,10,1,689.6,True
2,1,1,4,2,2,4,1,2,1,3,8,1,6,0,1,2,0,2,5,1,618.4,False
2,3,3,6,3,4,1,5,1,9,7,9,3,8,1,2,2,3,1,9,3,685.3,True
4,1,3,5,2,5,1,5,1,8,5,10,4,8,5,5,1,3,1,8,2,665.1,False
2,3,5,8,10,10,5,2,1,7,3,5,5,8,10,2,2,6,6,7,1,691.3,False
5,4,0,3,4,10,3,1,1,4,1,7,1,7,0,4,1,5,5,2,1,635.4,True
2,2,10,10,4,6,10,3,1,8,4,5,5,9,0,4,1,10,8,7,1,713.6,True
2,4,6,4,4,10,0,1,1,3,2,7,3,7,7,0,2,4,2,1,0,638.8,True
3,3,6,1,1,3,5,0,1,3,0,4,5,8,3,2,1,2,3,8,2,621.4,True
1,3,2,6,2,3,3,1,1,2,4,6,6,6,0,3,1,1,2,3,1,616.3,True
5,2,6,8,10,10,3,5,2,7,4,4,7,8,10,3,2,10,8,4,3,703.0,True
3,1,7,7,10,10,5,2,1,10,5,7,2,9,0,3,2,10,2,10,1,732.7,False
2,3,1,4,2,3,2,0,1,4,2,1,2,8,1,1,2,1,1,1,2,610.6,True
3,2,5,6,3,3,5,1,2,5,2,2,5,8,0,3,2,10,8,8,1,666.9,False
2,4,3,2,3,3,3,0,2,2,3,1,1,7,2,1,2,3,1,2,3,591.7,True
2,4,4,3,3,5,3,4,1,3,2,6,5,4,6,3,1,2,3,9,1,626.1,True
3,3,0,4,10,5,3,3,1,8,3,7,1,8,0,0,2,10,5,10,2,700.2,False
2,5,5,3,10,5,10,5,1,7,2,6,10,6,0,3,2,6,6,10,1,711.5,False
1,5,10,10,10,5,4,5,1,3,3,5,10,5,10,5,1,10,3,10,2,673.7,False
3,4,2,4,5,8,4,3,1,6,2,10,6,6,6,1,1,9,0,1,0,649.4,False
2,4,10,10,3,2,10,2,2,5,2,1,5,8,10,1,1,3,10,10,1,644.6,False
2,2,2,5,6,4,5,1,1,5,1,6,5,6,6,1,2,5,10,3,1,662.2,False
3,2,2,5,2,5,4,1,1,8,5,10,2,6,6,2,1,4,1,5,2,640.9,True
1,2,5,5,4,4,2,0,1,5,2,1,2,9,0,0,2,7,1,10,1,656.7,False
3,2,2,10,10,10,5,5,1,8,10,6,10,7,0,1,2,10,10,10,2,766.1,True
5,3,4,10,2,7,1,2,1,9,3,5,5,9,3,1,2,7,1,2,1,681.3,False
4,4,10,6,4,5,3,1,1,5,2,5,1,7,3,0,2,2,1,3,1,653.7,False
3,2,2,7,5,8,4,5,2,8,0,7,10,6,0,3,2,3,6,7,1,686.2,False
2,4,1,5,5,1,2,1,2,9,4,1,1,9,10,0,2,10,0,3,3,612.5,False
5,5,5,2,10,10,2,5,2,9,7,10,10,7,10,10,2,10,10,7,2,698.9,False
1,5,3,2,10,5,2,1,2,5,1,1,2,8,10,8,1,5,1,2,1,568.1,False
5,2,4,10,10,4,10,2,2,10,4,1,9,8,0,3,2,5,5,10,3,710.9,False
5,2,7,8,10,10,3,5,2,5,5,8,10,7,0,1,2,10,6,10,2,741.0,False
2,3,1,1,5,8,2,2,2,2,2,8,1,5,0,5,2,6,1,6,1,623.3,False
5,3,1,10,10,10,5,3,2,4,6,6,4,7,0,10,2,10,1,8,1,686.2,False
3,5,10,6,10,5,3,5,2,8,3,4,5,6,0,10,2,5,1,7,3,663.5,False
5,4,2,7,0,5,3,2,1,7,3,10,3,6,10,10,2,10,2,5,1,647.7,True
5,5,1,5,10,10,0,3,1,5,1,3,10,10,10,10,2,0,0,10,0,650.5,True
4,1,10,5,10,6,4,3,1,7,4,5,10,7,0,1,2,4,6,10,1,731.9,False
3,1,2,6,6,10,10,5,1,10,6,10,3,8,0,1,2,1,10,6,2,736.5,False
3,2,4,4,1,6,2,3,1,3,3,4,5,7,2,1,1,5,1,5,1,639.9,False
5,3,10,6,5,10,3,2,1,8,4,5,4,9,0,5,2,5,4,4,2,700.0,False
4,4,2,2,10,10,3,4,2,6,3,2,0,8,0,3,2,6,10,10,2,677.1,False
5,5,3,5,3,5,10,0,1,8,3,10,3,7,10,1,2,10,2,5,0,671.7,False
1,3,2,2,10,10,1,5,2,2,1,6,2,5,0,4,2,2,3,10,2,645.0,True
1,5,3,5,8,10,5,3,2,3,3,1,1,8,10,10,2,8,3,5,1,615.7,False
2,1,0,4,8,4,3,5,1,8,6,10,3,4,0,1,2,10,6,3,3,700.0,True
3,4,3,2,4,5,2,0,2,2,0,3,7,6,0,3,2,2,1,10,2,617.4,True
3,3,10,5,5,4,1,5,1,6,0,10,1,6,5,1,2,5,0,10,2,678.3,True
2,3,7,7,4,10,3,3,2,7,5,6,5,8,3,3,2,4,8,7,3,681.3,False
5,4,9,8,6,5,2,5,1,6,4,10,1,6,0,5,2,8,3,10,3,708.9,False
4,1,3,7,6,5,3,5,1,6,2,9,3,8,0,1,2,6,3,7,1,705.7,False
2,1,0,4,8,4,3,5,1,8,6,10,3,4,0,1,2,10,6,3,3,700.0,True
1,0,0,3,2,2,0,2,1,0,1,1,0,10,0,1,1,2,0,1,1,592.3,False
5,3,3,7,4,4,2,4,1,2,1,10,3,7,2,1,2,8,2,3,1,675.1,True
1,4,6,4,5,4,1,0,2,2,2,5,1,7,2,5,2,9,1,4,2,611.2,True
2,2,2,4,2,4,6,2,1,4,0,2,0,5,10,0,2,5,1,3,2,617.0,True
2,3,8,7,8,10,3,2,2,3,4,5,10,7,3,3,2,5,4,6,1,675.8,False
3,3,6,4,3,4,5,5,1,10,7,4,10,6,0,8,2,10,2,10,3,704.3,True
5,4,3,10,3,10,7,4,1,8,3,7,7,8,3,2,2,6,4,5,1,710.4,False
4,3,10,6,5,3,5,4,1,5,3,2,10,7,0,1,2,10,3,10,0,712.6,False
3,2,6,5,10,4,0,2,1,5,3,7,0,8,2,3,2,8,2,2,3,667.9,False
4,4,5,8,10,7,5,3,2,8,3,7,4,8,2,2,2,10,2,2,2,684.9,False
0,0,4,10,3,2,10,3,1,5,3,1,4,8,0,2,2,10,6,2,0,685.4,False
5,1,6,10,2,8,10,1,2,10,10,5,10,7,0,1,2,10,10,10,3,745.5,True
4,3,3,3,3,2,4,2,2,2,1,1,1,5,2,2,1,4,1,4,3,589.6,False
3,4,3,5,2,3,3,1,2,2,3,2,1,9,10,1,2,4,3,6,1,605.9,False
5,3,10,10,2,2,6,3,1,7,0,8,0,7,0,1,2,8,1,1,1,684.9,True
3,2,9,4,7,10,8,2,2,9,7,4,8,8,0,3,2,9,5,6,2,711.5,False
2,4,4,5,3,8,2,0,1,8,2,4,3,6,0,1,2,3,2,8,3,653.3,True
5,3,5,6,10,8,4,5,1,9,5,8,2,7,2,2,2,7,6,10,2,729.1,False
5,4,1,5,5,10,6,5,2,6,5,6,5,6,10,3,2,3,3,2,2,652.0,True
5,3,8,6,8,5,7,3,1,6,6,10,2,6,3,2,2,7,3,8,3,712.3,False
2,2,10,8,3,6,3,1,1,7,2,10,2,6,3,5,2,4,1,1,1,661.3,False
4,4,6,9,7,6,6,4,2,5,6,2,2,5,7,8,2,5,6,4,2,651.0,False
5,1,10,10,10,10,10,5,1,9,7,10,10,7,0,0,2,10,10,10,3,804.3,True
5,4,4,5,4,7,2,0,1,8,2,4,4,6,2,0,2,3,2,10,3,666.9,True
3,5,3,4,1,10,2,1,1,2,1,3,0,6,4,2,2,1,1,1,2,608.9,True
5,0,10,10,10,10,10,5,1,10,10,10,10,7,0,0,2,10,10,10,3,814.5,True
5,2,7,8,3,3,5,2,1,3,6,6,6,6,0,1,2,3,1,2,1,679.2,False
5,0,10,7,9,7,7,5,1,6,6,8,10,7,4,3,2,10,5,10,3,759.7,False
5,2,5,5,5,10,5,5,1,8,3,3,5,7,0,5,1,7,3,7,2,689.0,True
2,5,3,2,6,10,2,3,1,2,1,9,0,6,10,3,2,4,1,2,0,623.7,False
2,3,4,7,5,10,5,1,2,4,3,10,3,8,8,4,2,6,3,3,0,648.1,False
2,5,3,2,6,10,2,3,1,2,1,9,0,6,10,3,2,4,1,2,0,623.7,False
3,3,10,7,4,10,5,0,1,7,1,8,3,7,10,10,2,5,3,10,0,666.2,False
3,3,7,2,6,10,3,2,1,6,5,7,3,9,4,10,2,4,1,7,0,666.4,False
2,4,1,4,2,10,3,0,1,9,2,8,3,8,2,4,2,8,2,2,0,652.8,False
3,2,2,3,3,4,3,1,1,0,1,8,1,7,3,9,2,4,2,3,0,620.3,False
1,4,2,7,1,4,0,0,1,4,3,7,0,5,4,0,2,0,1,2,0,607.8,False
1,5,3,9,7,10,8,3,1,5,2,2,10,6,6,7,2,10,1,1,0,663.1,False
2,4,2,5,2,10,0,0,2,8,1,5,0,7,0,2,1,3,0,3,0,597.6,False
3,3,4,4,2,8,4,1,2,5,1,2,0,8,3,3,2,5,2,5,0,624.4,False
3,2,6,8,7,10,2,0,1,8,1,5,0,7,10,2,2,5,0,3,0,652.0,False
5,3,4,7,6,10,5,3,1,1,7,9,3,6,2,6,2,7,3,5,0,691.7,False
5,3,10,10,6,10,7,5,2,9,8,10,3,8,0,6,2,10,7,8,0,741.6,False
3,3,1,3,4,10,2,1,2,8,7,7,0,7,0,7,2,5,1,4,0,638.8,False
2,3,4,7,5,10,5,1,2,4,3,10,3,8,8,4,2,6,3,3,0,648.1,False
5,3,4,7,6,10,5,3,1,1,7,9,3,6,2,6,2,7,3,5,0,691.7,False
3,3,10,7,4,10,5,0,1,7,1,8,3,7,10,10,2,5,3,10,0,666.2,False
2,5,10,5,5,5,10,2,2,5,2,3,5,6,10,2,2,10,5,6,1,653.1,False
1,4,1,4,6,5,1,0,2,7,2,6,0,6,4,7,2,4,0,4,2,595.9,False
4,2,0,5,8,7,8,2,1,7,6,6,6,4,3,3,2,5,7,7,2,695.8,False
2,4,2,5,2,10,0,0,2,8,1,5,0,7,0,2,1,3,0,3,0,597.6,False
0,3,0,7,6,5,2,0,2,6,6,1,0,7,0,2,2,10,3,2,1,625.7,False
5,4,3,7,10,8,5,5,1,6,2,3,2,8,0,1,2,4,3,10,2,702.8,False
1,2,8,7,2,5,4,5,1,8,3,2,2,9,2,1,2,5,5,1,1,675.6,False
3,3,4,5,6,6,7,2,2,8,5,1,4,8,8,3,2,8,4,5,1,654.8,False
2,4,2,6,10,5,5,3,1,6,4,6,2,7,6,6,2,7,7,6,1,670.9,False
4,4,3,4,10,10,5,5,2,3,2,7,3,7,9,1,2,4,5,5,2,662.6,False
3,2,2,5,7,7,8,3,1,8,6,1,10,7,2,3,2,5,7,5,2,700.5,False
4,2,2,4,4,10,4,0,2,3,4,5,2,7,4,1,2,5,8,4,2,650.3,True
1,3,10,6,10,4,7,3,1,5,6,6,6,8,0,4,2,4,7,7,1,706.8,False
5,1,0,0,10,6,0,5,1,10,6,10,0,9,0,0,2,0,6,10,3,709.5,False
1,5,3,10,5,4,0,5,2,8,1,7,5,7,10,4,2,8,1,3,2,632.0,False
2,4,8,6,6,6,5,2,1,7,2,5,4,6,0,1,1,4,1,3,0,651.8,False
1,3,1,3,10,7,2,1,1,4,4,1,5,5,10,1,2,3,1,1,1,620.2,False
3,2,5,6,5,7,6,2,2,5,5,5,5,7,0,2,2,5,6,6,2,677.5,False
4,2,10,10,9,10,7,5,1,8,4,10,2,7,0,4,1,10,2,7,0,727.8,False
3,0,6,8,7,10,6,1,1,9,9,8,10,8,10,1,2,4,4,6,0,720.8,False
0,1,3,8,0,7,2,5,1,6,0,10,3,6,0,1,1,0,0,9,0,651.1,False
4,2,10,10,9,10,7,5,1,8,4,10,2,7,0,4,1,10,2,7,0,727.8,False
4,1,9,6,3,10,6,2,1,6,6,10,8,7,8,2,2,8,2,7,0,714.2,False
5,1,5,10,8,10,5,4,2,8,4,10,10,10,2,3,2,10,1,7,0,733.5,False
5,2,4,10,4,10,5,3,1,8,6,7,3,6,4,5,2,6,2,2,0,693.0,False
4,4,6,10,7,7,7,3,1,5,1,4,6,6,2,2,2,3,2,4,0,682.2,False
3,3,7,10,9,10,3,1,1,8,5,7,0,6,4,3,1,3,2,9,0,672.6,False
0,4,3,8,7,10,5,0,1,0,0,10,8,7,5,7,2,3,1,10,0,653.0,False
3,2,1,4,8,10,5,1,1,8,6,7,3,7,1,1,2,5,3,7,0,693.2,False
5,3,5,3,7,10,1,4,1,7,3,4,5,8,0,4,2,3,3,7,0,689.4,False
0,1,3,8,5,7,1,5,1,4,1,8,2,6,0,0,2,0,0,6,0,664.3,False
2,4,1,10,10,10,1,5,1,4,1,10,3,7,0,10,2,3,4,1,0,668.3,False
4,1,10,10,10,10,10,5,1,8,2,10,2,7,0,3,2,9,5,7,0,756.7,False
2,2,5,8,3,6,5,1,1,0,2,10,0,7,5,2,1,8,2,2,0,637.7,False
3,4,7,10,8,7,10,2,1,4,2,4,4,6,1,2,2,6,3,3,0,687.3,False
3,4,5,10,10,10,5,4,1,10,6,9,3,7,6,0,1,7,4,10,0,710.6,False
4,2,3,8,0,10,1,0,1,5,0,2,0,7,0,10,2,2,0,2,3,620.8,False
5,2,5,10,1,10,6,5,1,9,2,10,2,8,1,1,2,6,1,4,0,714.4,False
4,3,4,7,6,10,5,1,1,10,6,8,6,8,0,1,1,7,2,6,0,697.0,False
2,3,4,10,10,10,8,0,1,7,10,5,6,8,5,3,1,10,1,4,0,687.9,False
